ID,donorName,donorEmail,donorPhone,city,amount,currencyCode,donationDate,cause,campaign,donor_ID
0c05f15b-3217-4b05-b2b5-543f4955524b,Charles Sanchez,charles.sanchez750@icloud.com,(704) 944-1931,Seattle,1163,USD,2025-02-16,Veterans Support,Emergency Fund for Seattle Veterans Support,a705ec8e-9a16-492a-8cba-b4dd242f0dd9
e5e1c931-3722-458c-8a1a-cdaf9bf4893f,Betty Nelson,betty.nelson@gmail.com,(206) 345-2707,Miami,3929,USD,2025-04-01,Poverty Alleviation,Community Poverty Alleviation Project,3cda5b14-f998-447e-893f-22037fd2fa91
57fd1093-e5e1-46c5-ae66-bfec5e61290f,Rogers Group LLC,rogers.group.llc279@outlook.com,(713) 905-8629,Miami,2343,USD,2024-06-11,Research & Development,Miami Research & Development Foundation,9cddfbbb-cdcd-4b74-9dc1-3071d11129ac
88d9f840-b0b9-4f42-956d-f13e1b7817ff,Smith Memorial Foundation,smith.memorial.foundation184@outlook.com,(310) 647-4325,Minneapolis,1168,USD,2024-08-21,Community Development,Restore Community Development Fund,ca99310b-1a86-4d21-988c-884c7de39b4b
13aaeb0b-a0ed-4a0c-8728-d7132c85d61b,Evans Memorial Foundation,evans.memorial.foundation938@yahoo.com,(916) 612-8249,Austin,443,USD,2025-11-28,Housing,Housing Relief for Austin,0fb23f06-75fb-42b4-9ec9-9f3a52865ede
77f8fcc7-7458-4971-8aae-a7d7bce91023,Nancy Perez,nancy.perez944@aol.com,(313) 960-3011,Milwaukee,1890,USD,2025-09-30,Housing,Milwaukee Housing Fund,51a38d63-3aa1-49ad-b465-2430ce2449ef
21cedb29-a87c-461d-b714-6003246cacbb,Kevin White,kevin.white486@outlook.com,(212) 212-3707,San Francisco,3636,USD,2025-03-21,Arts & Culture,San Francisco Community Arts & Culture Relief Effort,13728bd7-890d-4dba-accb-e985937fd897
6cbb8264-a642-49ac-961a-1db660cd4c07,Wright Industries,wright.industries144@hotmail.com,(206) 684-2672,Cleveland,2186,USD,2025-06-05,Poverty Alleviation,Poverty Alleviation Relief for Cleveland,18801ed7-93e9-4dca-8970-3a1828629140
97608b58-2c91-4d41-9198-2b0a2b787aaf,Ruth Murphy,ruth.murphy726@gmail.com,(617) 634-3799,Baltimore,270,USD,2025-07-21,Senior Care,Hope for Baltimore Senior Care,44a2e7f7-4e9d-4df9-b572-cc7b62498fd3
860fb335-2a87-46a5-a5eb-1a1a1cd5884f,Timothy Lewis,timothy.lewis@aol.com,(305) 415-4753,Tampa,3363,USD,2025-04-01,Environment,Emergency Fund for Environment Relief Effort,463f8dd9-f781-49b4-884f-a0965fd448fb
0d144384-3346-4ae3-8d70-88a9dcca36a6,Hernandez Trust,hernandez.trust@gmail.com,(212) 646-6059,Charlotte,2261,USD,2025-04-01,Environment,Charlotte Environment Fund,f023765b-6b11-4f77-8921-c2f8e14cab6e
e5562722-bab1-4e98-8460-b361263f11da,Walker Corp,walker.corp@hotmail.com,(404) 251-6515,Los Angeles,3381,USD,2025-11-26,Children's Services,Los Angeles Community Children's Services Relief Effort,7a526171-df34-4e76-b702-9804c2e8f326
a0ea8c09-7433-4305-8973-ac793a080761,Cruz Scholarship Foundation,cruz.scholarship.foundation906@outlook.com,(313) 199-7938,El Paso,1867,USD,2025-01-03,Community Development,Community Development Relief for El Paso,a7af4405-0ea6-4719-bdc0-34c1f59d239d
916fc4ab-8aa1-4262-bc80-035ada1e41d3,Morgan Financial Services,morgan.financial.services999@yahoo.com,(305) 278-3722,Albuquerque,358,USD,2025-07-19,Food Security,Food Security Relief for Albuquerque,66f5d877-09e6-49c4-a089-c5303cf397fc
abe5fabe-ba84-4479-b533-aa07f62c17c3,Baker Foundation,baker.foundation849@outlook.com,(305) 274-3399,Denver,2146,USD,2024-12-27,Food Security,Restore Denver Food Security,dba19fe9-5da0-4dd6-81ad-627b82a612f4
11c67fa3-c0c5-423e-bad6-5a7efe9484ee,Kimberly Ramirez,kimberly.ramirez@outlook.com,(415) 655-3769,Houston,4549,USD,2025-09-12,Healthcare,Build Better Houston Healthcare,313a1e4d-4391-4ace-a169-6b5eb7ae79c2
8fb05676-467d-4573-8be1-03ff1785c90f,Gutierrez Industries,gutierrez.industries60@hotmail.com,(818) 753-9297,Seattle,2311,USD,2025-02-23,Veterans Support,Emergency Fund for Seattle Veterans Support,d5fd13e5-656d-4ecc-87d7-786ff9d5d4e5
c3b15cb2-e969-42c6-8259-28acd4ff0f97,Rodriguez Charitable Foundation,rodriguez.charitable.foundation@yahoo.com,(202) 290-3574,Denver,897,USD,2025-01-17,Food Security,Restore Denver Food Security,614b55d4-eedf-4e5d-9f3c-903b16e9cd45
7346dc2a-1270-4a18-8469-1d6d5a691335,Walker Health Foundation,walker.health.foundation@aol.com,(313) 896-5140,Portland,1184,USD,2025-10-03,International Aid,Portland Community International Aid Fund,13811fda-2b02-44e1-ac08-635baa4c5641
0f53b447-2776-47aa-a3fb-19d15b7da3c6,Joseph Diaz,joseph.diaz@hotmail.com,(214) 573-7964,Minneapolis,2832,USD,2024-08-23,Community Development,Restore Community Development Fund,388d46c2-7388-4b57-b7c9-92ffefc914cc
230f5958-cb22-4856-bef7-d8c0037f66f8,Hill Educational Foundation,hill.educational.foundation@icloud.com,(312) 357-8019,Denver,2434,USD,2025-10-13,Animal Welfare,Denver Animal Welfare Program,7242997a-7d16-4b63-a173-ee0292d03452
ae3247c1-1c39-4935-9bdb-982f6bf1021c,Sarah Cruz,sarah.cruz579@aol.com,(510) 285-3471,Indianapolis,524,USD,2025-04-27,Food Security,Emergency Fund for Indianapolis Food Security,877e893f-42fd-46ae-9634-d66c6ceac5c5
680d955a-d476-4382-bb11-197f17f03606,Adams Memorial Foundation,adams.memorial.foundation318@outlook.com,(313) 496-8690,Louisville,3561,USD,2024-12-13,Research & Development,Research & Development Relief for Louisville,877d51bd-e764-4eca-8b3f-c364548b0847
20138d62-ece9-4656-a48c-483879f5958a,Baker Educational Foundation,baker.educational.foundation@hotmail.com,(818) 173-3962,Washington DC,3157,USD,2025-04-29,Children's Services,Washington DC Children's Services Project,1d96ebd7-b34b-4275-815c-7a974dc9f241
c338469c-f4f4-4321-b5d2-31e82fdb6e46,Susan Moore,susan.moore@gmail.com,(206) 799-2129,Los Angeles,4683,USD,2025-04-25,Community Development,Community Development Relief for Los Angeles,90837196-d7a0-4f0f-9998-fb989bdf949e
a82b2d4f-660c-4e88-b0c2-be46ba757ce6,Mitchell Financial Services,mitchell.financial.services@icloud.com,(916) 653-2499,Portland,4065,USD,2025-10-22,Education,Portland Education Program,bc565696-d356-41f6-a7ef-544755ce255e
cbb04196-702a-4624-ab27-b73cc271a3ec,Gutierrez Industries,gutierrez.industries60@hotmail.com,(818) 753-9297,Baltimore,1103,USD,2025-03-29,Senior Care,Hope for Baltimore Senior Care,d5fd13e5-656d-4ecc-87d7-786ff9d5d4e5
ba50f78f-d036-4d76-8bb7-f606d9ca50ff,Hernandez Services Inc,hernandez.services.inc@gmail.com,(310) 870-5678,Seattle,2989,USD,2025-04-19,Veterans Support,Emergency Fund for Seattle Veterans Support,99f837bb-8a10-428b-93fa-6ddfd3d0990e
bcfb6076-0b2f-4da0-971f-26770c71a8b5,Donald Reyes,donald.reyes888@yahoo.com,(310) 519-4036,Los Angeles,2076,USD,2024-12-14,Community Development,Community Development Relief for Los Angeles,ada4d1cb-cb54-4c6b-b2fb-de57606a075b
6691b731-e3f2-4f27-b583-9ee7e5a65952,Richard Walker,richard.walker@aol.com,(212) 555-5704,Boston,3846,USD,2025-01-13,Animal Welfare,Animal Welfare Relief for Boston,f2a91614-e719-400f-8287-179c37001c32
a711b80c-a9b8-4c34-a077-aa71ae6ef8cb,Morgan Foundation,morgan.foundation@icloud.com,(713) 351-5075,Denver,4858,USD,2025-02-25,Religious Activities,Future of Denver Religious Activities,379f2edf-dd98-439d-9c88-96a9d043d9bf
ee050b70-5d6c-448b-aee2-a9550954974e,Rivera Enterprises,rivera.enterprises143@outlook.com,(703) 120-4339,Fort Worth,2728,USD,2025-05-12,International Aid,International Aid Relief for Fort Worth,6acde6b1-2552-4aba-bf73-f608186946c1
396e03e1-d736-460e-88a0-ef8fd2ba01f4,Adams Community Foundation,adams.community.foundation@yahoo.com,(916) 687-7936,Denver,311,USD,2024-12-06,Religious Activities,Future of Denver Religious Activities,794a112d-ba80-498f-b3df-7018054fc015
3c223872-3f9e-4c9e-abf8-36a4d294e0dc,Adams Trust,adams.trust@gmail.com,(404) 760-7775,Baltimore,114,USD,2025-08-29,Senior Care,Hope for Baltimore Senior Care,2d8d991c-20aa-4035-a1c3-96d2c3f13cbf
d8ffd1e8-a630-4a3f-8835-050c5f6d84ae,George Roberts,george.roberts@hotmail.com,(510) 747-8770,Charlotte,3426,USD,2024-10-02,Environment,Charlotte Environment Fund,3f7f06f6-e8aa-4f77-a15b-b241bdb33076
1fb83e8c-f287-4df4-a2fd-19930edffa37,Susan Phillips,susan.phillips@outlook.com,(404) 541-6504,New Orleans,1050,USD,2025-04-17,Children's Services,Annual New Orleans Children's Services,0d5e05cf-60a8-4945-8baf-eab81b1a40d1
18934af1-a848-4396-9104-15c6be1e03bc,Brown Partners,brown.partners@hotmail.com,(415) 176-7564,San Diego,559,USD,2025-05-28,Healthcare,Emergency Fund for San Diego Healthcare,b5f2fa68-1dee-474b-ab2a-58e3014ff973
9465fb56-cdd0-49a3-bec0-a2ddfea62e33,Murphy Enterprises,murphy.enterprises@icloud.com,(206) 492-3606,Baltimore,4368,USD,2025-02-03,Senior Care,Hope for Baltimore Senior Care,e7fa0fdc-738d-4c41-a9a4-4fa0fd7fc385
c095305f-0c41-4d7b-afc3-2bb1f54261b9,Stephen Stewart,stephen.stewart@yahoo.com,(202) 316-4805,Louisville,4396,USD,2024-12-10,Research & Development,Research & Development Relief for Louisville,2499ea6c-2f73-4680-94cd-7cbb7aceb541
8637ee47-b95a-43a9-8874-d4523d6579e2,Anderson Research Foundation,anderson.research.foundation@icloud.com,(650) 166-8488,Memphis,456,USD,2025-09-21,Healthcare,Restore Memphis Healthcare,e6787d8c-e4b9-4759-b401-9e48f0a529ea
104f2f3b-e4f8-42dc-9894-5446d4a2f48b,Robinson Services Inc,robinson.services.inc403@hotmail.com,(202) 658-4283,Miami,2691,USD,2025-09-25,Disaster Relief,Disaster Relief Relief for Miami,30fc3e66-f58b-47c0-be72-ce3bb08f63c4
9f53a54b-0171-46b1-ad8c-3ebafb0bd041,Kimberly Ramirez,kimberly.ramirez@outlook.com,(415) 655-3769,Denver,2613,USD,2024-12-29,Food Security,Restore Denver Food Security,313a1e4d-4391-4ace-a169-6b5eb7ae79c2
18db7283-c393-4027-8337-b97743e6b71f,Mitchell International,mitchell.international@gmail.com,(617) 775-5670,Seattle,4039,USD,2025-03-10,Veterans Support,Emergency Fund for Seattle Veterans Support,aef413b9-4da4-4499-884c-92bbeb3e6d74
9225343d-8fa8-495f-9576-915a152175e6,Lopez Educational Foundation,lopez.educational.foundation@icloud.com,(704) 613-7942,Portland,4429,USD,2025-09-19,Education,Portland Education Program,6688941c-a525-4a8e-8976-5fa94b5c2a46
06c8817b-cbe0-4bb3-80c6-7bc993c8597a,Ruth Murphy,ruth.murphy726@gmail.com,(617) 634-3799,San Diego,2094,USD,2025-03-08,Healthcare,Emergency Fund for San Diego Healthcare,44a2e7f7-4e9d-4df9-b572-cc7b62498fd3
1cd76a59-1d00-40cd-8198-50e3490e95df,William Moore,william.moore@aol.com,(949) 624-6299,Fresno,2007,USD,2024-12-21,Children's Services,Children's Services Relief for Fresno,29f1a5d3-1042-4836-9609-c85ed584f7ae
3da2505e-4b58-49a8-832f-64f335f2716e,Nguyen Services Inc,nguyen.services.inc416@yahoo.com,(818) 536-8770,San Diego,1071,USD,2025-05-03,Healthcare,Emergency Fund for San Diego Healthcare,cf2a5100-ec64-48b0-9987-32f9a528a1e8
a50083e2-6fe8-4f5b-8d20-dae9df1baa61,Kevin Nguyen,kevin.nguyen624@aol.com,(650) 966-6714,San Diego,4477,USD,2024-07-13,Healthcare,San Diego Healthcare Program,674c865a-8fba-4da6-aad8-4a7284eb84fb
4f21ae90-dff6-4ce9-a921-389fc3d6ef6f,Smith Memorial Foundation,smith.memorial.foundation184@outlook.com,(310) 647-4325,Virginia Beach,3962,USD,2025-09-17,Animal Welfare,Virginia Beach Animal Welfare Campaign,ca99310b-1a86-4d21-988c-884c7de39b4b
a8da9df6-c6c3-484a-a956-34e81d49c9c5,Susan White,susan.white@hotmail.com,(415) 287-8768,Jacksonville,3879,USD,2025-01-14,Education,Jacksonville Community Education Fund,5cdb9724-0894-4155-8cf2-6fbf8af12396
f0392b5f-23f9-4017-9592-6a411a3331de,Timothy Lewis,timothy.lewis@aol.com,(305) 415-4753,Baltimore,503,USD,2024-08-13,Education,Rebuild Education Campaign,463f8dd9-f781-49b4-884f-a0965fd448fb
b68f3642-2fb6-4746-a41c-4b3361e5633a,Evans Services Inc,evans.services.inc@icloud.com,(323) 828-6138,Los Angeles,3142,USD,2025-11-04,Children's Services,Los Angeles Community Children's Services Relief Effort,08ab2daf-d8b3-4b53-aab6-d0fd255df47e
769baf74-1cbd-4658-93e2-39ca418515f4,Anderson Industries,anderson.industries641@outlook.com,(305) 296-8821,Colorado Springs,3817,USD,2025-05-10,Environment,Colorado Springs Environment Fund,9e381400-650b-486b-ad1a-43163bca2a1f
05db8244-7578-4ac6-aa9d-0058dc0cba4f,Timothy Parker,timothy.parker289@hotmail.com,(617) 752-7556,San Diego,1198,USD,2024-10-01,Healthcare,San Diego Healthcare Program,aec6f2b1-6eb7-4fda-9b62-019215a7d4a3
b2e7ccd8-131a-4e39-a0bd-953c9a60039a,Christopher Hall,christopher.hall@yahoo.com,(703) 540-4579,Denver,3945,USD,2025-01-01,Food Security,Restore Denver Food Security,103cfff3-6bbf-48fb-bccf-0afad33ae580
8980d6d7-701f-4322-8a3d-dc9d76bb6ca7,Nguyen Research Foundation,nguyen.research.foundation26@gmail.com,(212) 212-6381,Chicago,972,USD,2025-09-11,Religious Activities,Religious Activities Relief for Chicago,926d0314-0b70-433c-8500-f7f56280ff22
16f03a95-d7cf-4e0f-8f35-f13fa728d05f,Karen Smith,karen.smith579@icloud.com,(916) 122-8397,Denver,2462,USD,2025-06-02,Education,Education Relief for Denver,0dff6a32-8ee7-4210-9b97-b33842d00f1e
a9510baf-1e33-4757-a9f0-f82ad1cc1086,Cruz Consulting,cruz.consulting457@gmail.com,(310) 246-6068,New Orleans,3503,USD,2024-12-26,Disaster Relief,Emergency Fund for New Orleans Disaster Relief,3102a91a-0f32-49ab-ba9c-e01bd783d9d3
49765177-ffd4-4180-8ba3-412a309a8ee1,Garcia Corp,garcia.corp939@yahoo.com,(415) 508-8094,Wichita,1245,USD,2024-10-06,Environment,Help Build Wichita Environment,211429f2-4b94-445a-87b5-0c9da43213f8
e1b9e824-2a4e-4c52-b044-bc7d6176041b,Williams International,williams.international782@icloud.com,(305) 395-5306,Cleveland,3210,USD,2025-04-29,Poverty Alleviation,Poverty Alleviation Relief for Cleveland,f6c11317-e641-41c7-96a3-92e91f09caa1
551c507a-edfe-485c-8122-7f549bcea33c,Baker Solutions LLC,baker.solutions.llc21@gmail.com,(510) 313-8701,Baltimore,4280,USD,2025-07-17,Veterans Support,Fund the Veterans Support Relief Effort,63b8e6b1-24bb-47db-8ce7-49917abf7b26
cfd1bbe6-d29f-4989-9551-3adc6e0c73e1,Stewart Educational Foundation,stewart.educational.foundation770@icloud.com,(310) 537-6946,New Orleans,3313,USD,2024-09-08,Disaster Relief,Emergency Fund for New Orleans Disaster Relief,d9642e3f-a7fe-4d17-ab02-0cb4ee516f4e
bf50cc19-c979-4699-bbf3-091caccad823,Mitchell Associates,mitchell.associates@hotmail.com,(312) 934-3216,Tampa,3686,USD,2025-03-15,Environment,Emergency Fund for Environment Relief Effort,2394f5d4-03fb-4e1e-b1f8-aa716a572ed4
1441b027-9be7-4de3-a218-d0e6a6daec6e,Barbara Phillips,barbara.phillips447@outlook.com,(617) 285-2676,San Jose,2424,USD,2025-09-17,Education,Annual Education Relief Effort,acd97db0-b5cd-4efe-a0ad-c0473af4cbea
c1d34bd6-a570-4860-9b0f-af458f3e3ec9,Roberts Memorial Foundation,roberts.memorial.foundation508@outlook.com,(323) 248-7942,San Francisco,3548,USD,2025-05-15,Arts & Culture,San Francisco Community Arts & Culture Relief Effort,452a6191-9dae-49bf-80a7-eb2b032df6c5
a084a7ed-ddfc-42d8-bb55-f3c5e30640fd,Walker Family Foundation,walker.family.foundation604@icloud.com,(510) 427-4940,Milwaukee,531,USD,2025-05-09,Youth Development,Milwaukee Community Youth Development Support Network,21ed8c7d-3903-4f14-93a8-4d31dfa3df3e
6ee3bca4-6822-47dd-8312-d8b0eaa01914,Stewart Educational Foundation,stewart.educational.foundation770@icloud.com,(310) 537-6946,Denver,4899,USD,2025-07-30,Animal Welfare,Denver Animal Welfare Program,d9642e3f-a7fe-4d17-ab02-0cb4ee516f4e
8c835ca0-2eac-4162-a28e-c05941f4ac36,Rogers Memorial Foundation,rogers.memorial.foundation861@gmail.com,(206) 487-7585,Dallas,2538,USD,2025-03-17,Arts & Culture,Dallas Community Arts & Culture Foundation,320ab4aa-ccb0-48fe-be17-d37007bf3a61
4c87e53d-ca5d-4d9e-8cc3-7e886fe908b3,Thomas Manufacturing,thomas.manufacturing@icloud.com,(703) 822-2220,Las Vegas,2727,USD,2025-09-14,Animal Welfare,Las Vegas Community Animal Welfare Support Network,9c269994-bcf4-4fb0-a5af-a8d6e40f9211
367764f1-7ef4-46c0-bcc2-a3dafd8878ef,Morgan Financial Services,morgan.financial.services833@gmail.com,(323) 301-4638,Jacksonville,744,USD,2025-02-12,Education,Jacksonville Community Education Fund,5a54ce74-0773-4fd8-b718-ec0c1a5a4275
c4cbd9f4-2641-4c1e-bfae-385f2eecae8e,Hall Charitable Foundation,hall.charitable.foundation@outlook.com,(650) 544-2466,Kansas City,65,USD,2024-10-25,Arts & Culture,Arts & Culture Relief for Kansas City,b771e64e-9a85-410f-b197-13e20c6e3703
778ea904-7c4a-4ae6-9b03-5821b53c7709,Nguyen Educational Foundation,nguyen.educational.foundation@aol.com,(212) 857-3776,Denver,4480,USD,2025-01-14,Religious Activities,Future of Denver Religious Activities,2ace33e6-ea40-40e4-85c5-a6dd180d7c30
54229a2c-25fc-48a9-a35f-ef2767432e3a,Baker Educational Foundation,baker.educational.foundation@hotmail.com,(818) 173-3962,San Diego,2221,USD,2024-12-23,Healthcare,San Diego Healthcare Program,1d96ebd7-b34b-4275-815c-7a974dc9f241
cff4b232-11b6-4ab3-8317-abdb2cef8713,Jason Martinez,jason.martinez779@outlook.com,(510) 619-6522,Colorado Springs,367,USD,2025-04-22,Environment,Colorado Springs Environment Fund,5b10452a-f080-427b-b947-f1abca75c9f0
b97f38e0-3662-48ef-a6d5-933b225e4fa4,Nancy Perez,nancy.perez944@aol.com,(313) 960-3011,Charlotte,1890,USD,2025-06-08,Food Security,Charlotte Community Food Security Initiative,51a38d63-3aa1-49ad-b465-2430ce2449ef
2a408a8c-0d00-4d68-8c39-45ab4385a9e8,Reyes Health Foundation,reyes.health.foundation53@hotmail.com,(703) 129-2324,Denver,2461,USD,2025-05-13,Education,Education Relief for Denver,0111323e-c99d-4595-ab3c-86b07b6b8b67
ba423c98-fb00-4464-ba88-18ddf9960224,Cruz Partners,cruz.partners@yahoo.com,(305) 638-7958,El Paso,1839,USD,2025-11-06,Civil Rights,El Paso Community Civil Rights Relief Effort,385366a3-9363-4e76-8df9-e1207e615a16
c155b5fe-20bf-4002-b963-9543d9298baa,Torres Group LLC,torres.group.llc800@icloud.com,(949) 921-6383,San Jose,2154,USD,2025-11-01,Education,Annual Education Relief Effort,0829e113-7aec-4f00-a97e-bceb0c36f569
3fd5bdb0-ebe6-4b51-8909-b8bcf80db58a,Martinez Services Inc,martinez.services.inc@outlook.com,(202) 439-9457,Portland,816,USD,2025-09-14,International Aid,Portland Community International Aid Fund,d48248aa-05a9-42e9-b396-74435e0cf64d
db851dd9-c34c-467b-993d-220ee6fb3b47,Deborah Lewis,deborah.lewis@gmail.com,(415) 719-2795,Houston,3820,USD,2025-03-15,Veterans Support,Support Local Houston Veterans Support,58b25489-40a9-42bd-be8d-367bcdf5571b
cd3f2ede-fadc-432c-8df0-15f8c1314137,Nancy Cook,nancy.cook193@outlook.com,(713) 303-1200,Baltimore,4021,USD,2025-06-19,Senior Care,Hope for Baltimore Senior Care,133a6ff3-1b78-4e14-b08b-2b5bac80325a
e07c74ed-a1dc-441b-bbb4-a91bfde28b4c,Hill Educational Foundation,hill.educational.foundation@icloud.com,(312) 357-8019,Denver,2248,USD,2025-05-21,Education,Education Relief for Denver,7242997a-7d16-4b63-a173-ee0292d03452
b04c89b3-d5f6-4d76-a02e-abe479b51768,Wilson Systems Inc,wilson.systems.inc@aol.com,(713) 226-1443,Miami,4757,USD,2024-09-12,Research & Development,Miami Research & Development Foundation,39e1024a-06aa-43fa-aaba-706bc8e91a6f
7e7583cc-382b-4efd-8ae8-10813447964c,Hall Charitable Foundation,hall.charitable.foundation@outlook.com,(650) 544-2466,Seattle,1955,USD,2025-01-08,Veterans Support,Emergency Fund for Seattle Veterans Support,b771e64e-9a85-410f-b197-13e20c6e3703
98872f9b-1954-4f93-9541-1135ad4237cf,Cooper Industries,cooper.industries@icloud.com,(415) 871-6165,Fresno,1790,USD,2025-04-17,Mental Health,Fund the Mental Health Fund,b14b638b-5ea3-4399-9b6a-a656d883e6d9
dbc013d9-91aa-481a-b8d8-fd76daf145c0,Adams Memorial Foundation,adams.memorial.foundation318@outlook.com,(313) 496-8690,Indianapolis,323,USD,2025-05-27,Animal Welfare,Indianapolis Community Animal Welfare Program,877d51bd-e764-4eca-8b3f-c364548b0847
c6052e69-3345-4cc2-9a37-85d7bf1e147b,George Roberts,george.roberts@hotmail.com,(510) 747-8770,Miami,4109,USD,2024-11-06,Youth Development,Annual Youth Development Relief Effort,3f7f06f6-e8aa-4f77-a15b-b241bdb33076
1e5797e3-729c-45e0-9783-b8dbd81bd4aa,Martin Charitable Foundation,martin.charitable.foundation@icloud.com,(305) 158-8886,Albuquerque,714,USD,2025-02-10,Food Security,Food Security Relief for Albuquerque,21ce22b4-ab41-4ff6-b86f-1501b7d36f05
52e868c6-4478-4d29-86ad-a6145d768ab5,Allen Educational Foundation,allen.educational.foundation122@aol.com,(704) 720-9820,Denver,576,USD,2025-07-13,Education,Education Relief for Denver,a571a0ab-0890-4e8c-99e6-33f1f315dce1
27512f26-db66-4633-a1e2-ad048d7d4011,Donald Reyes,donald.reyes888@yahoo.com,(310) 519-4036,Baltimore,2944,USD,2024-09-09,Education,Rebuild Education Campaign,ada4d1cb-cb54-4c6b-b2fb-de57606a075b
45fa3820-3915-4081-b726-c4a4ad15fd22,Rogers Associates,rogers.associates483@icloud.com,(949) 560-4489,Charlotte,192,USD,2025-09-02,Food Security,Charlotte Community Food Security Initiative,06d43852-59e6-48c2-9618-0c0992f27cc3
4bb3b8e3-f253-41c2-a509-b201edb5665e,Allen Educational Foundation,allen.educational.foundation122@aol.com,(704) 720-9820,Albuquerque,369,USD,2025-01-12,Food Security,Food Security Relief for Albuquerque,a571a0ab-0890-4e8c-99e6-33f1f315dce1
407fda14-57eb-45b1-9ee6-04926c8174f8,Justin Ortiz,justin.ortiz260@outlook.com,(818) 513-5142,Fresno,938,USD,2025-01-06,Children's Services,Children's Services Relief for Fresno,994fc8f8-455f-444b-aa05-6b4f37873176
987acbc1-73a9-4da8-91b3-4f29a6dc2cf7,Joseph Diaz,joseph.diaz@hotmail.com,(214) 573-7964,Cleveland,4895,USD,2025-04-13,Poverty Alleviation,Poverty Alleviation Relief for Cleveland,388d46c2-7388-4b57-b7c9-92ffefc914cc
bf79e085-e814-4f16-82dd-15d1eede7e80,Susan Phillips,susan.phillips@outlook.com,(404) 541-6504,Fresno,3440,USD,2025-01-13,Research & Development,Fresno Research & Development Relief Effort,0d5e05cf-60a8-4945-8baf-eab81b1a40d1
5397bffa-aa53-4a0d-912f-1f4eac0b5316,Morales Charitable Foundation,morales.charitable.foundation64@gmail.com,(818) 363-5791,Denver,1594,USD,2025-03-11,Animal Welfare,Denver Animal Welfare Program,3a34f369-9675-46a0-91be-e061176ecf6e
864e1834-5daa-4102-9d62-208dd35542d0,Christopher Hall,christopher.hall@yahoo.com,(703) 540-4579,Houston,4912,USD,2025-09-29,Healthcare,Build Better Houston Healthcare,103cfff3-6bbf-48fb-bccf-0afad33ae580
86b3b25e-9f8f-4873-aad5-608223cc39d7,Deborah Lewis,deborah.lewis@gmail.com,(415) 719-2795,San Francisco,2561,USD,2025-04-24,Arts & Culture,San Francisco Community Arts & Culture Relief Effort,58b25489-40a9-42bd-be8d-367bcdf5571b
f3911160-6405-43a0-8799-1819d47b8871,Gary Nguyen,gary.nguyen@icloud.com,(713) 913-5725,Indianapolis,3542,USD,2025-08-15,Housing,Restore Housing Assistance Program,874c002a-c9b5-472a-a7be-41b3af6d9520
794d3443-85c1-44d1-9c63-6d0a6c5c6297,Kenneth Johnson,kenneth.johnson@aol.com,(818) 952-2568,Austin,2446,USD,2025-07-16,Housing,Housing Relief for Austin,bb2fe338-914d-449f-be34-5ee715788638
4e9de2a8-e269-4a25-ab27-14bb416a56ed,Nancy Cook,nancy.cook193@outlook.com,(713) 303-1200,El Paso,3553,USD,2024-09-11,Community Development,Community Development Relief for El Paso,133a6ff3-1b78-4e14-b08b-2b5bac80325a
7ebe98f2-0264-40ee-832e-7ec816338371,Gomez Solutions LLC,gomez.solutions.llc@hotmail.com,(415) 373-5020,Charlotte,365,USD,2025-07-23,Food Security,Charlotte Community Food Security Initiative,9285e359-130f-477f-8e6f-1c8fbce8379e
4508f9d2-e986-483a-b889-5387deb5fcf7,Rogers Memorial Foundation,rogers.memorial.foundation861@gmail.com,(206) 487-7585,San Diego,4464,USD,2025-04-24,Healthcare,Emergency Fund for San Diego Healthcare,320ab4aa-ccb0-48fe-be17-d37007bf3a61
936b21bd-b6bc-460e-8e92-ae46c7da9876,Paul Cooper,paul.cooper@hotmail.com,(704) 555-1755,Portland,4530,USD,2025-08-23,Education,Portland Education Program,4ad43caa-3ed5-4269-983b-ef96b92424cc
9a269083-756c-469a-b729-fa4ee1f3153e,Morris Trust,morris.trust815@gmail.com,(310) 454-1382,Los Angeles,3992,USD,2025-11-13,Children's Services,Los Angeles Community Children's Services Relief Effort,ffff9d69-41e7-4f19-8685-afa4f6ca7ae9
a7011189-96fc-47ae-8b14-239d265cfecb,Betty Nelson,betty.nelson@gmail.com,(206) 345-2707,Jacksonville,889,USD,2025-04-03,Research & Development,Support Local Jacksonville Research & Development,3cda5b14-f998-447e-893f-22037fd2fa91
0c345dba-5b51-4b8c-8c2a-216901bdd288,Stewart Research Foundation,stewart.research.foundation986@gmail.com,(212) 781-5335,Raleigh,3762,USD,2025-02-10,Animal Welfare,Restore Raleigh Animal Welfare,3d0cae60-7c05-4cf0-92b2-08702caeaed8
2b396919-76b6-46ba-8570-e7d444dfd73e,Susan Wright,susan.wright@aol.com,(212) 134-6785,Jacksonville,4573,USD,2024-04-06,Education,Jacksonville Community Education Fund,ae031cc8-e9f9-45ea-8eb4-307ae5ec2d35
6587f37d-e626-43be-8939-74c12d522ae5,Cooper Industries,cooper.industries@icloud.com,(415) 871-6165,Indianapolis,1588,USD,2025-12-02,Food Security,Emergency Fund for Indianapolis Food Security,b14b638b-5ea3-4399-9b6a-a656d883e6d9
